a1,a2
4,45
6,100
18,135
5,63
7,120
8,76
5,51
6,81
5,64
5,73
6,64
6,89
5,68
5,147
4,113
4,99
4,76
4,102
3,77
3,48
3,39
4,60
5,84
1,40
4,25
1,23
1,20
3,23
2,10
2,1
2,3
1,3
1,3
1,1
