a1,a2
40,25
62,55
145,74
52,124
104,103
92,72
104,76
79,90
137,154
107,147
122,107
76,113
56,89
184,77
174,103
102,114
89,236
88,88
66,68
84,60
64,69
69,59
37,39
55,16
51,15
38,12
26,17
38,15
24,11
10,1
6,1
1,
