a1,a2
28,664
24,1406
27,434
23,1659
38,1369
47,3875
37,3804
62,3652
37,3723
27,4097
42,2994
42,4021
59,5677
45,6692
43,5290
48,6659
28,4328
42,4290
41,3110
41,4008
29,4055
26,1845
40,1484
36,1579
18,1300
17,495
14,416
10,79
6,12
1,5
1,3
1,1
