a1,a2
4,25
13,37
13,28
5,21
5,21
5,41
6,36
42,40
6,39
7,53
7,45
7,46
7,47
6,42
6,27
6,38
6,28
6,37
6,36
6,25
6,24
6,20
5,24
5,12
5,18
4,10
4,10
4,2
4,11
4,6
2,1
