a1,a2
22,5662
22,7453
35,11289
30,5601
16,5905
26,1466
10,1989
24,17621
36,14903
51,28863
54,9375
52,10430
52,8962
52,2627
46,28905
49,19336
21,9388
49,8634
45,3211
48,2169
41,5601
33,1739
45,1990
29,1653
28,1083
20,95
14,71
14,80
12,19
8,6
1,2
