a1,a2
135,983
118,1575
142,2629
110,4462
328,5134
133,4810
76,1207
50,1156
214,3948
229,5153
312,7855
573,18889
224,18618
226,16654
245,13180
308,8355
262,16221
262,11906
156,7976
445,5237
199,7216
215,5540
217,4410
161,3601
163,2172
145,1351
65,320
52,127
25,15
14,6
2,2
