a1,a2
21,3762
23,7976
31,5724
27,12839
49,12628
32,26967
40,57505
37,67405
24,188089
14,115383
12,68072
10,9804
25,26033
28,11418
29,8909
34,13374
23,11203
30,26309
15,29677
24,25367
20,27200
22,30481
21,10890
26,4627
21,2253
18,1243
17,668
12,195
9,9
6,3
1,1
