a1,a2
2218,3181
3572,7723
3614,9015
12578,16062
30129,45340
44104,55855
47203,65057
32100,72078
56628,101213
49276,74657
56356,97745
84742,71719
78471,93159
75255,63154
99689,57985
77674,186058
90255,72171
56932,63509
19013,46657
14922,15689
6010,17683
4089,8883
7564,9046
3156,3716
2197,2957
1016,2085
330,563
161,102
19,19
6,4
1,1
