a1,a2
2858,2915
6185,4306
10770,10596
27469,16780
41673,70734
43893,63797
61837,36209
56036,31659
72624,40275
79045,39094
91553,76614
129775,69828
100470,24500
52202,23590
41362,34833
69797,20636
37270,10815
29885,40004
36208,14122
12952,10876
11429,6937
8993,5168
7435,876
1691,1277
1584,756
753,457
343,207
88,53
7,6
5,1
3,1
1,
