a1,a2
25,17
26,22
75,29
86,26
51,29
51,52
47,49
50,59
74,64
80,39
58,53
87,66
65,48
89,79
67,65
92,59
82,57
63,37
57,44
63,24
58,15
48,11
43,19
42,10
35,17
28,16
22,14
21,11
17,11
10,7
2,2
