a1,a2
15,982
7,2472
10,1515
27,7596
8,17507
9,19312
10,16353
30,8673
10,13175
7,16835
8,11017
12,10612
10,11535
11,9149
9,5118
9,12677
9,7261
6,8958
7,3576
6,1748
5,1545
7,2086
6,1486
4,1226
4,1117
5,328
4,348
4,148
6,30
6,7
1,1
