a1,a2
60,2631
50,3257
74,3252
85,6631
228,8094
111,9166
145,12441
186,33535
441,31667
248,22189
190,17794
380,31054
234,27814
227,21760
312,48339
224,41340
271,32974
135,23702
173,6977
84,8175
246,16403
91,17758
106,7912
80,2877
76,3031
51,2262
42,324
25,66
15,8
6,4
1,1
