a1,a2
13,1244
17,5321
28,10699
32,4117
31,14723
39,17120
35,36372
38,42249
36,46128
40,22077
46,17504
41,23347
43,16808
33,17326
34,15052
49,14434
45,7570
53,10042
27,8233
42,8469
37,15004
19,5218
19,2488
30,3827
22,3323
14,1046
11,930
11,243
6,20
5,6
2,2
