a1,a2
63,206
80,585
109,621
112,617
94,606
76,796
139,1459
194,1004
165,1147
339,1680
290,1255
250,1012
295,1360
226,1348
175,1328
289,566
220,468
117,327
121,330
98,436
171,563
132,482
40,377
38,414
80,282
33,51
22,52
17,24
18,12
1,9
1,1
