a1,a2
21,16
23,30
22,29
23,36
17,37
25,32
31,26
28,34
55,32
49,35
46,61
68,44
68,57
61,46
60,48
55,34
24,35
35,40
46,50
30,49
22,39
17,33
19,23
14,20
10,24
1,18
1,20
19,10
15,11
6,11
6,8
1,1
